"Rank","Player","Year","Pos","Team","BaseSalary","Payroll Salary","Adj Salary",""
"","Jeffrey Springs","2018","RP","TEX","$545,000","$545,000","$181,660",""
"","Jesse Winker","2018","RF","CIN","$545,000","$545,000","$545,000",""
"","Isaac Galloway","2018","RF","MIA","$545,000","$545,000","$181,660",""
"","Luis Ortiz","2018","SP","BAL","$545,000","$545,000","$79,110",""
"","Matt Wisler","2018","RP","CIN","$545,000","$545,000","$90,830",""
"","Myles Straw","2018","CF","HOU","$545,000","$545,000","$46,880",""
"","Jace Peterson","2018","2B","BAL","$545,000","$545,000","$468,800",""
"","Carlos Tocci","2018","LF","TEX","$545,000","$545,000","$545,000",""
"","Evan Phillips","2018","RP","BAL","$545,000","$545,000","$87,900",""
"","Kyle Tucker","2018","RF","HOU","$545,000","$545,000","$146,500",""
"","Yefry Ramirez","2018","RP","BAL","$545,000","$545,000","$272,490",""
"","Framber Valdez","2018","SP","HOU","$545,000","$545,000","$120,130",""
"","Tayron Guerrero","2018","RP","MIA","$545,000","$545,000","$545,000",""
"","Tyler White","2018","DH","HOU","$545,000","$545,000","$278,350",""
"","Joey Rickard","2018","LF","BAL","$545,000","$545,000","$348,670",""
"","Tyler Kinley","2018","RP","MIA","$545,000","$545,000","$158,220",""
"","Josh Rogers","2018","SP","BAL","$545,000","$545,000","$99,620",""
"","Willy Adames","2018","SS","TB","$545,000","$545,000","$272,490",""
"","Pablo Lopez","2018","SP","MIA","$545,000","$545,000","$272,490",""
"","Ben Meyer","2018","RP","MIA","$545,000","$545,000","$263,700",""
"","Tanner Scott","2018","RP","BAL","$545,000","$545,000","$433,640",""
"","D.J. Stewart","2018","OF","BAL","$545,000","$545,000","$58,600",""
"","Peter O'Brien","2018","LF","MIA","$545,000","$545,000","$79,110",""
"","Jake Bauers","2018","1B","TB","$545,000","$545,000","$339,880",""
"","Colten Brewer","2018","RP","SD","$545,000","$545,000","$184,590",""
"","Andrew Susac","2018","C","BAL","$545,000","$545,000","$46,880",""
"","Jalen Beeks","2018","SP","TB","$545,000","$545,000","$196,310",""
"","Jose Castillo","2018","RP","SD","$545,000","$545,000","$354,530",""
"","Diego Castillo","2018","RP","TB","$545,000","$545,000","$345,740",""
"","Breyvic Valera","2018","2B","BAL","$545,000","$545,000","$96,690",""
"","Trevor Richards","2018","SP","MIA","$545,000","$545,000","$416,060",""
"","Miguel Diaz","2018","RP","SD","$545,000","$545,000","$430,710",""
"","Yonny Chirinos","2018","RP","TB","$545,000","$545,000","$398,480",""
"","J.T. Riddle","2018","SS","MIA","$545,000","$545,000","$375,040",""
"","Javier Guerra","2018","SS","SD","$545,000","$545,000","$70,320",""
"","Nick Ciuffo","2018","C","TB","$545,000","$545,000","$82,040",""
"","Steve Wilkerson","2018","3B","BAL","$545,000","$545,000","$251,980",""
"","Yadiel Rivera","2018","2B","MIA","$545,000","$545,000","$545,000",""
"","Brent Honeywell","2018","SP","TB","$545,000","$545,000","$545,000",""
"","Ryan Burr","2018","RP","CHW","$545,000","$545,000","$117,200",""
"","Brett Kennedy","2018","SP","SD","$545,000","$545,000","$161,150",""
"","Austin Wynns","2018","C","BAL","$545,000","$545,000","$304,720",""
"","Drew Rucinski","2018","RP","MIA","$545,000","$545,000","$351,600",""
"","Chih-Wei Hu","2018","RP","TB","$545,000","$545,000","$67,390",""
"","Ryan Cordell","2018","OF","CHW","$545,000","$545,000","$82,040",""
"","Eric Lauer","2018","SP","SD","$545,000","$545,000","$468,800",""
"","Jimmy Yacabonis","2018","SP","BAL","$545,000","$545,000","$105,480",""
"","Magneuris Sierra","2018","OF","MIA","$545,000","$545,000","$201,480",""
"","Adam Kolarek","2018","RP","TB","$545,000","$545,000","$225,610",""
"","Dylan Covey","2018","SP","CHW","$545,000","$545,000","$398,480",""
"","Brandon Lowe","2018","2B","TB","$545,000","$545,000","$169,940",""
"","Joey Lucchesi","2018","SP","SD","$545,000","$545,000","$512,750",""
"","Austin Meadows","2018","CF","TB","$545,000","$545,000","$32,230",""
"","Jace Fry","2018","RP","CHW","$545,000","$545,000","$439,500",""
"","Chance Adams","2018","SP","NYY","$545,000","$545,000","$73,250",""
"","Adam Moore","2018","C","TB","$545,000","$545,000","$108,410",""
"","Chad Wallach","2018","C","MIA","$545,000","$545,000","$155,290",""
"","Francisco Mejia","2018","C","SD","$545,000","$545,000","$79,110",""
"","Vidal Nuno","2018","RP","TB","$545,000","$545,000","$383,830",""
"","Jeanmar Gomez","2018","RP","CHW","$545,000","$545,000","$240,260",""
"","Nick Wittgren","2018","RP","MIA","$545,000","$545,000","$290,070",""
"","Jacob Nix","2018","SP","SD","$545,000","$545,000","$152,360",""
"","Michael Perez","2018","C","TB","$545,000","$545,000","$196,310",""
"","Franmil Reyes","2018","RF","SD","$545,000","$545,000","$339,880",""
"","Austin Pruitt","2018","RP","TB","$545,000","$545,000","$260,770",""
"","Jim Adduci","2018","CF","DET","$545,000","$545,000","$263,700",""
"","Ian Hamilton","2018","RP","CHW","$545,000","$545,000","$90,830",""
"","Victor Alcantara","2018","RP","DET","$545,000","$545,000","$231,470",""
"","Caleb Frare","2018","RP","NYY","$545,000","$545,000","$87,900",""
"","Robert Stock","2018","RP","SD","$545,000","$545,000","$249,050",""
"","Michael Kopech","2018","SP","CHW","$545,000","$545,000","$120,130",""
"","Sandy Baez","2018","SP","DET","$545,000","$545,000","$93,760",""
"","Jose Torres","2018","RP","SD","$545,000","$545,000","$545,000",""
"","Jaime Schultz","2018","RP","TB","$545,000","$545,000","$199,240",""
"","Ronald Acuna Jr.","2018","LF","ATL","$545,000","$545,000","$465,870",""
"","Daniel Palka","2018","LF","CHW","$545,000","$545,000","$468,800",""
"","Luis Urias","2018","2B","SD","$545,000","$545,000","$99,620",""
"","Kyle Higashioka","2018","C","NYY","$545,000","$545,000","$272,490",""
"","Rowan Wick","2018","RP/CL","SD","$545,000","$545,000","$90,830",""
"","Ryne Stanek","2018","RP","TB","$545,000","$545,000","$418,990",""
"","Lane Adams","2018","RF","ATL","$545,000","$545,000","$87,900",""
"","Harold Castro","2018","3B","DET","$545,000","$545,000","$29,300",""
"","Andrew Velazquez","2018","SS","TB","$545,000","$545,000","$84,970",""
"","Kolby Allard","2018","SP","ATL","$545,000","$545,000","$125,990",""
"","Jose Rondon","2018","SS","CHW","$545,000","$545,000","$237,330",""
"","Walker Buehler","2018","RP","LAD","$545,000","$545,000","$512,750",""
"","Brad Wieck","2018","RP","SD","$545,000","$545,000","$58,600",""
"","Jesse Biddle","2018","RP","ATL","$545,000","$545,000","$486,380",""
"","Jose Ruiz","2018","RP","CHW","$545,000","$545,000","$79,110",""
"","Louis Coleman","2018","RP","DET","$545,000","$545,000","$416,060",""
"","Jonathan Loaisiga","2018","RP","NYY","$545,000","$545,000","$137,710",""
"","Trey Wingenter","2018","SP","SD","$545,000","$545,000","$167,010",""
"","Max Fried","2018","RP","ATL","$545,000","$545,000","$293,000",""
"","Rob Scahill","2018","RP","CHW","$545,000","$545,000","$67,390",""
"","Joe Wendle","2018","2B","TB","$545,000","$545,000","$545,000",""
"","Niko Goodrum","2018","2B","DET","$545,000","$545,000","$545,000",""
"","Caleb Ferguson","2018","RP","LAD","$545,000","$545,000","$328,160",""
"","Justus Sheffield","2018","RP","NYY","$545,000","$545,000","$38,090",""
"","Dylan Floro","2018","RP/CL","LAD","$545,000","$545,000","$251,980",""
"","Hunter Wood","2018","RP","TB","$545,000","$545,000","$301,790",""
"","Grayson Greiner","2018","C","DET","$545,000","$545,000","$295,930",""
"","Stephen Tarpley","2018","RP","NYY","$545,000","$545,000","$87,900",""
"","Kevan Smith","2018","C","CHW","$545,000","$545,000","$345,740",""
"","Matt Hall","2018","RP","DET","$545,000","$545,000","$87,900",""
"","Rocky Gale","2018","C","LAD","$545,000","$545,000","$84,970",""
"","Ryan Yarbrough","2018","RP","TB","$545,000","$545,000","$542,050",""
"","Chris Herrmann","2018","C","SEA","$537,992","$537,992","$372,110",""
