Jugador,Posicion,Juegos,Porcetnaje_juegos,At-bats,Bateos,Home-runs,RBI,Porcentaje_bateo,OPS,Equipo,Sueldo_base,Sueldo,Sueldo_regular,Juegos_2,Porcetnaje_juegos_2,At-bats_2,Bateos_2,Home-runs_2,RBI_2,Porcentaje_bateo_2,OPS_2,Agente libre
Mitch Keller,SP,24,0.148,28,3,0,0,0.107,0.274,PIT,579000,579000,429594,576,0.021903999999999996,784,9,0,0,0.011448999999999999,0.07507600000000002,No
Adrian Houser,SP,28,0.173,42,3,2,2,0.071,0.328,MIL,584100,584100,584100,784,0.029928999999999997,1764,9,4,4,0.0050409999999999995,0.10758400000000001,No
Anthony Gonsolin,RP,17,0.105,17,3,0,0,0.177,0.458,LAD,580500,580500,580500,289,0.011024999999999998,289,9,0,0,0.031328999999999996,0.209764,No
Vladimir Gutierrez,SP,22,0.136,33,3,0,1,0.091,0.234,CIN,570500,570500,386442,484,0.018496000000000002,1089,9,0,1,0.008281,0.054756000000000006,No
Trevor Rogers,SP,26,0.161,43,3,0,0,0.07,0.161,MIA,570500,570500,570500,676,0.025921000000000003,1849,9,0,0,0.004900000000000001,0.025921000000000003,No
Brian Miller,OF,5,0.031,11,3,0,0,0.273,0.545,MIA,570500,570500,18402,25,0.0009609999999999999,121,9,0,0,0.07452900000000001,0.29702500000000004,No
Tyler Mahle,SP,33,0.204,55,3,0,1,0.055,0.173,CIN,2200000,2200000,2200000,1089,0.04161599999999999,3025,9,0,1,0.003025,0.029928999999999997,No
Ranger Suarez,SP,39,0.241,16,3,0,1,0.188,0.59,PHI,570500,570500,460050,1521,0.058080999999999994,256,9,0,1,0.035344,0.34809999999999997,No
Austin Gomber,SP,24,0.149,32,3,0,1,0.094,0.215,COL,575500,575500,575500,576,0.022201,1024,9,0,1,0.008836,0.046224999999999995,No
JT Brubaker,SP,25,0.154,38,3,0,3,0.079,0.246,PIT,590500,590500,590500,625,0.023716,1444,9,0,9,0.006241,0.060516,No
Dylan Cease,SP,32,0.198,8,3,0,0,0.375,0.875,CHW,600000,600000,600000,1024,0.039204,64,9,0,0,0.140625,0.765625,No
Merrill Kelly,SP,27,0.167,47,3,0,1,0.064,0.222,ARI,4250000,4250000,4250000,729,0.027889000000000004,2209,9,0,1,0.004096,0.049284,No
Oneil Cruz,SS,2,0.012,9,3,1,3,0.333,1.0,PIT,570500,570500,6134,4,0.000144,81,9,1,9,0.11088900000000002,1.0,No
Kwang-hyun Kim,SP,27,0.167,26,3,0,2,0.115,0.302,STL,4000000,4000000,4000000,729,0.027889000000000004,676,9,0,4,0.013225,0.091204,No
Humberto Castellanos,RP,14,0.086,6,3,1,5,0.5,1.429,ARI,570500,570500,214690,196,0.007395999999999999,36,9,1,25,0.25,2.042041,No
Johnny Cueto,SP,22,0.136,29,2,0,0,0.069,0.225,SF,21000000,21000000,21000000,484,0.018496000000000002,841,4,0,0,0.0047610000000000005,0.050625,No
Carlos Martinez,SP,16,0.099,24,2,0,0,0.083,0.208,STL,11500000,11700000,11700000,256,0.009801,576,4,0,0,0.006889000000000001,0.043264,No
Anthony DeSclafani,SP,34,0.21,51,2,0,1,0.039,0.168,SF,6000000,6125000,6125000,1156,0.04409999999999999,2601,4,0,1,0.001521,0.028224000000000003,Si
Vincent Velasquez,SP,26,0.161,23,2,0,3,0.087,0.247,SD,570500,570500,49072,676,0.025921000000000003,529,4,0,9,0.007568999999999999,0.061009,No
Jeff Hoffman,SP,32,0.198,15,2,0,1,0.133,0.267,CIN,585500,585500,585500,1024,0.039204,225,4,0,1,0.017689000000000003,0.071289,No
Luke Weaver,SP,13,0.08,19,2,0,1,0.105,0.255,ARI,1950000,1950000,1950000,169,0.0064,361,4,0,1,0.011024999999999998,0.065025,No
Jack Flaherty,SP,17,0.105,17,2,1,3,0.118,0.598,STL,3900000,3900000,3900000,289,0.011024999999999998,289,4,1,9,0.013923999999999999,0.357604,No
Antonio Senzatela,SP,28,0.174,39,2,0,1,0.051,0.103,COL,3000000,3000000,3000000,784,0.030275999999999997,1521,4,0,1,0.0026009999999999996,0.010608999999999999,No
Sean Manaea,SP,32,0.198,4,2,0,0,0.5,1.25,OAK,5950000,5950000,5950000,1024,0.039204,16,4,0,0,0.25,1.5625,No
Ian Anderson,SP,24,0.149,37,2,0,0,0.054,0.16,ATL,575500,575500,575500,576,0.022201,1369,4,0,0,0.0029159999999999998,0.0256,No
Jake Woodford,RP,26,0.161,18,2,0,0,0.111,0.222,STL,578300,578300,354426,676,0.025921000000000003,324,4,0,0,0.012321,0.049284,No
Caleb Smith,SP,45,0.278,22,2,0,0,0.091,0.303,ARI,1386240,1386240,1386240,2025,0.07728400000000002,484,4,0,0,0.008281,0.091809,No
Spencer Howard,SP,19,0.117,6,2,0,0,0.333,0.833,TEX,570500,570500,199355,361,0.013689000000000002,36,4,0,0,0.11088900000000002,0.693889,No
Wil Crowe,SP,29,0.179,35,2,0,0,0.057,0.194,PIT,574000,574000,481416,841,0.032041,1225,4,0,0,0.003249,0.037636,No
Luis Gonzalez,CF,6,0.037,8,2,0,0,0.25,0.955,SF,570500,570500,150283,36,0.0013689999999999998,64,4,0,0,0.0625,0.912025,No
Sandy Alcantara,SP,33,0.204,58,2,0,0,0.035,0.148,MIA,630000,630000,630000,1089,0.04161599999999999,3364,4,0,0,0.0012250000000000002,0.021903999999999996,No
Pablo Lopez,SP,21,0.13,33,2,0,0,0.061,0.182,MIA,595000,595000,595000,441,0.016900000000000002,1089,4,0,0,0.003721,0.033124,No
Adbert Alzolay,SP,30,0.185,31,2,0,0,0.065,0.191,CHC,573000,573000,542256,900,0.034225,961,4,0,0,0.0042250000000000005,0.036481,No
Luis Barrera,OF,6,0.037,8,2,0,0,0.25,0.5,OAK,570500,570500,46005,36,0.0013689999999999998,64,4,0,0,0.0625,0.25,No
Justin Steele,SP,20,0.124,13,2,0,0,0.154,0.308,CHC,570500,570500,401777,400,0.015375999999999999,169,4,0,0,0.023716,0.094864,No
Erick Castillo,C,4,0.025,8,2,0,0,0.25,0.583,CHC,570500,570500,9201,16,0.0006250000000000001,64,4,0,0,0.0625,0.33988899999999994,No
Zach Thompson,SP,27,0.167,15,2,0,0,0.133,0.333,MIA,570500,570500,368040,729,0.027889000000000004,225,4,0,0,0.017689000000000003,0.11088900000000002,No
Trent Giambrone,2B,5,0.031,13,2,0,0,0.154,0.308,CHC,570500,570500,12268,25,0.0009609999999999999,169,4,0,0,0.023716,0.094864,No
Daniel Bard,RP,67,0.416,1,1,0,0,1.0,2.0,COL,2925000,2925000,2925000,4489,0.173056,1,1,0,0,1.0,4.0,No
Trevor Cahill,SP,9,0.056,9,1,0,0,0.111,0.222,PIT,1500000,1500000,1500000,81,0.0031360000000000003,81,1,0,0,0.012321,0.049284,Si
Ross Detwiler,RP,53,0.327,3,1,0,0,0.333,0.667,SD,570500,570500,58273,2809,0.10692900000000001,9,1,0,0,0.11088900000000002,0.44488900000000003,Si
Stephen Strasburg,SP,5,0.031,5,1,0,0,0.2,0.733,WSH,35000000,35000000,23571429,25,0.0009609999999999999,25,1,0,0,0.04000000000000001,0.537289,No
Josh Tomlin,RP,36,0.224,3,1,0,0,0.333,0.833,ATL,1000000,1000000,1000000,1296,0.050176000000000005,9,1,0,0,0.11088900000000002,0.693889,Si
Craig Stammen,RP,67,0.414,5,1,0,0,0.2,0.4,SD,4000000,4500000,4500000,4489,0.171396,25,1,0,0,0.04000000000000001,0.16000000000000003,No
Tommy Hunter,RP,4,0.025,1,1,0,0,1.0,2.0,TB,2250000,2250000,870984,16,0.0006250000000000001,1,1,0,0,1.0,4.0,No
Garrett Richards,RP,40,0.247,5,1,0,1,0.2,0.6,BOS,8500000,9500000,9500000,1600,0.061009,25,1,0,1,0.04000000000000001,0.36,Si
Trevor Bauer,SP,17,0.105,30,1,0,1,0.033,0.098,LAD,28000000,31333333,31333333,289,0.011024999999999998,900,1,0,1,0.0010890000000000001,0.009604000000000001,Si
Lance Lynn,SP,28,0.173,5,1,0,2,0.2,0.4,CHW,8000000,9333334,9333334,784,0.029928999999999997,25,1,0,4,0.04000000000000001,0.16000000000000003,No
Pete Kozma,SS,3,0.019,11,1,0,0,0.091,0.258,OAK,570500,570500,6134,9,0.000361,121,1,0,0,0.008281,0.066564,No
Dylan Bundy,SP,24,0.148,4,1,0,0,0.25,0.5,LAA,8325000,8325000,8325000,576,0.021903999999999996,16,1,0,0,0.0625,0.25,No
James Kaprielian,SP,24,0.148,3,1,0,0,0.333,0.667,OAK,570500,570500,441648,576,0.021903999999999996,9,1,0,0,0.11088900000000002,0.44488900000000003,No
Phil Bickford,RP,57,0.352,3,1,0,0,0.333,0.667,LAD,570500,570500,407911,3249,0.12390399999999999,9,1,0,0,0.11088900000000002,0.44488900000000003,No
Garrett Cleavinger,SP,22,0.136,2,1,0,0,0.5,1.5,LAD,570500,570500,472318,484,0.018496000000000002,4,1,0,0,0.25,2.25,No
Cody Poteet,SP,8,0.049,10,1,0,1,0.1,0.2,MIA,570500,570500,432447,64,0.0024010000000000004,100,1,0,1,0.010000000000000002,0.04000000000000001,No
Matt Boyd,SP,15,0.093,3,1,0,0,0.333,0.833,DET,6500000,6500000,6500000,225,0.008649,9,1,0,0,0.11088900000000002,0.693889,No
Max Moroff,2B,6,0.037,16,1,0,1,0.063,0.125,STL,570500,570500,435514,36,0.0013689999999999998,256,1,0,1,0.003969,0.015625,No
Alec Mills,SP,33,0.204,32,1,0,0,0.031,0.094,CHC,600000,600000,600000,1089,0.04161599999999999,1024,1,0,0,0.0009609999999999999,0.008836,No
Kenta Maeda,SP,23,0.142,3,1,0,0,0.333,0.667,MIN,3000000,5625000,2561000,529,0.020163999999999998,9,1,0,0,0.11088900000000002,0.44488900000000003,No
Nick Ciuffo,C,2,0.012,5,1,0,0,0.2,0.733,BAL,570500,570500,27603,4,0.000144,25,1,0,0,0.04000000000000001,0.537289,No
Matt Thaiss,1B,3,0.019,7,1,0,0,0.143,0.393,LAA,570500,570500,24536,9,0.000361,49,1,0,0,0.020448999999999995,0.154449,No
Bryse Wilson,SP,16,0.099,21,1,0,1,0.048,0.139,PIT,570500,570500,199355,256,0.009801,441,1,0,1,0.002304,0.019321000000000005,No
Dakota Hudson,SP,2,0.012,3,1,0,0,0.333,0.833,STL,595700,595700,595700,4,0.000144,9,1,0,0,0.11088900000000002,0.693889,No
Justin Dunn,SP,11,0.068,3,1,0,1,0.333,1.0,SEA,584900,584900,584900,121,0.0046240000000000005,9,1,0,1,0.11088900000000002,1.0,No
Cole Irvin,SP,32,0.198,5,1,0,1,0.2,0.4,OAK,573000,573000,573000,1024,0.039204,25,1,0,1,0.04000000000000001,0.16000000000000003,No
Chad Kuhl,RP,28,0.173,21,1,0,0,0.048,0.139,PIT,2130000,2130000,2130000,784,0.029928999999999997,441,1,0,0,0.002304,0.019321000000000005,No
Lucas Giolito,SP,31,0.191,4,1,0,0,0.25,0.5,CHW,4150000,4150000,4150000,961,0.036481,16,1,0,0,0.0625,0.25,No
Dane Dunning,SP,27,0.167,3,1,0,0,0.333,0.667,TEX,572500,572500,572500,729,0.027889000000000004,9,1,0,0,0.11088900000000002,0.44488900000000003,No
Steven Brault,SP,7,0.043,6,1,0,0,0.167,0.5,PIT,2050000,2050000,2050000,49,0.0018489999999999997,36,1,0,0,0.027889000000000004,0.25,No
Austin Voth,RP,49,0.303,2,1,0,0,0.5,1.167,WSH,587700,587700,587700,2401,0.091809,4,1,0,0,0.25,1.3618890000000001,No
Chase De Jong,SP,10,0.062,12,1,0,0,0.083,0.25,PIT,570500,570500,386442,100,0.0038439999999999998,144,1,0,0,0.006889000000000001,0.0625,No
Yairo Munoz,SS,5,0.031,11,1,0,0,0.091,0.182,BOS,570500,570500,113479,25,0.0009609999999999999,121,1,0,0,0.008281,0.033124,No
Ronald Guzman,1B,7,0.043,16,1,1,1,0.063,0.368,TEX,606000,606000,606000,49,0.0018489999999999997,256,1,1,1,0.003969,0.135424,No
David Peterson,SP,16,0.099,16,1,0,0,0.063,0.243,NYM,585750,585750,585750,256,0.009801,256,1,0,0,0.003969,0.059049,No
Cory Abbott,SP,8,0.049,3,1,0,0,0.333,0.667,CHC,570500,570500,39871,64,0.0024010000000000004,9,1,0,0,0.11088900000000002,0.44488900000000003,No
Keegan Thompson,RP,32,0.198,6,1,0,0,0.167,0.333,CHC,570500,570500,395643,1024,0.039204,36,1,0,0,0.027889000000000004,0.11088900000000002,No
Bailey Ober,SP,20,0.124,2,1,0,0,0.5,1.0,MIN,570500,570500,371107,400,0.015375999999999999,4,1,0,0,0.25,1.0,No
Garrett Whitlock,RP/CL,46,0.284,2,1,0,0,0.5,1.0,BOS,570500,570500,570500,2116,0.08065599999999999,4,1,0,0,0.25,1.0,No
Zack Littell,RP,63,0.389,4,1,0,0,0.25,0.5,SF,570500,570500,447782,3969,0.151321,16,1,0,0,0.0625,0.25,No
Elieser Hernandez,SP,11,0.068,14,1,0,0,0.071,0.143,MIA,579000,579000,579000,121,0.0046240000000000005,196,1,0,0,0.0050409999999999995,0.020448999999999995,No
Josiah Gray,SP,14,0.086,22,1,0,0,0.046,0.132,WSH,570500,570500,570500,196,0.007395999999999999,484,1,0,0,0.002116,0.017424000000000002,No
Drew Rasmussen,RP,35,0.216,4,1,0,0,0.25,0.5,TB,573000,573000,317343,1225,0.046655999999999996,16,1,0,0,0.0625,0.25,No
Kohl Stewart,SP,4,0.025,3,1,0,0,0.333,0.667,CHC,700000,700000,402641,16,0.0006250000000000001,9,1,0,0,0.11088900000000002,0.44488900000000003,Si
John Means,SP,26,0.161,5,1,0,0,0.2,0.6,BAL,593500,593500,593500,676,0.025921000000000003,25,1,0,0,0.04000000000000001,0.36,No
Chris Paddack,SP,24,0.148,35,1,0,0,0.029,0.11,SD,610900,610900,610900,576,0.021903999999999996,1225,1,0,0,0.0008410000000000001,0.0121,No
Taylor Widener,SP,23,0.142,16,1,0,0,0.063,0.18,ARI,583400,583400,552112,529,0.020163999999999998,256,1,0,0,0.003969,0.0324,No
Jose Urquidy,SP,20,0.124,4,1,0,0,0.25,0.5,HOU,604200,604200,604200,400,0.015375999999999999,16,1,0,0,0.0625,0.25,No
Patrick Sandoval,SP,17,0.105,4,1,0,0,0.25,0.5,LAA,570500,570500,469251,289,0.011024999999999998,16,1,0,0,0.0625,0.25,No
Humberto Mejia,SP,5,0.031,7,1,0,0,0.143,0.429,ARI,570500,570500,61340,25,0.0009609999999999999,49,1,0,0,0.020448999999999995,0.18404099999999998,No
Edward Cabrera,P,7,0.043,7,1,0,1,0.143,0.429,MIA,570500,570500,119613,49,0.0018489999999999997,49,1,0,1,0.020448999999999995,0.18404099999999998,No
Ashton Goudeau,SP,16,0.099,6,1,0,0,0.167,0.333,COL,570500,570500,159484,256,0.009801,36,1,0,0,0.027889000000000004,0.11088900000000002,No
P.J. Higgins,C,9,0.056,23,1,0,0,0.044,0.163,CHC,570500,570500,420179,81,0.0031360000000000003,529,1,0,0,0.0019359999999999998,0.026569000000000002,No
Tony Santillan,SP,27,0.167,7,1,0,0,0.143,0.429,CIN,570500,570500,266829,729,0.027889000000000004,49,1,0,0,0.020448999999999995,0.18404099999999998,No
Connor Overton,RP,9,0.056,1,1,0,2,1.0,2.0,PIT,570500,570500,67474,81,0.0031360000000000003,1,1,0,4,1.0,4.0,No
Zack Greinke,SP,30,0.185,2,0,0,0,0.0,0.0,HOU,32000000,35000000,24666667,900,0.034225,4,0,0,0,0.0,0.0,No
Scott Kazmir,SP,5,0.031,3,0,0,0,0.0,0.0,SF,600000,600000,80650,25,0.0009609999999999999,9,0,0,0,0.0,0.0,No
Max Scherzer,SP,30,0.185,59,0,0,1,0.0,0.0,LAD,27360623,34603480,0,900,0.034225,3481,0,0,1,0.0,0.0,No
Brett Anderson,SP,24,0.148,28,0,0,1,0.0,0.125,MIL,2500000,2500000,2500000,576,0.021903999999999996,784,0,0,1,0.0,0.015625,Si
J.A. Happ,SP,30,0.185,14,0,0,0,0.0,0.067,STL,8000000,8000000,2795715,900,0.034225,196,0,0,0,0.0,0.004489000000000001,Si
Jesse Chavez,RP,30,0.186,3,0,0,0,0.0,0.0,ATL,570500,570500,309767,900,0.034596,9,0,0,0,0.0,0.0,No
Craig Kimbrel,RP,63,0.389,1,0,0,0,0.0,0.0,CHW,16000000,16000000,5591430,3969,0.151321,1,0,0,0,0.0,0.0,No
Mike Minor,SP,28,0.173,7,0,0,0,0.0,0.0,KC,7000000,7000000,7000000,784,0.029928999999999997,49,0,0,0,0.0,0.0,Si
Chris Sale,SP,9,0.056,1,0,0,0,0.0,0.0,BOS,30000000,30000000,20000000,81,0.0031360000000000003,1,0,0,0,0.0,0.0,No
Carlos Carrasco,SP,12,0.074,15,0,0,0,0.0,0.0,NYM,12000000,12000000,12000000,144,0.005475999999999999,225,0,0,0,0.0,0.0,No
Jhoulys Chacin,RP,46,0.286,6,0,0,0,0.0,0.0,COL,1000000,1000000,1000000,2116,0.08179599999999998,36,0,0,0,0.0,0.0,Si
Wade LeBlanc,SP,18,0.111,11,0,0,0,0.0,0.0,STL,570500,570500,331236,324,0.012321,121,0,0,0,0.0,0.0,No
Kenley Jansen,RP/CL,69,0.426,1,0,0,0,0.0,0.0,LAD,20000000,20000000,20000000,4761,0.181476,1,0,0,0,0.0,0.0,No
Michael Pineda,SP,22,0.136,3,0,0,0,0.0,0.0,MIN,10000000,10000000,10000000,484,0.018496000000000002,9,0,0,0,0.0,0.0,No
Alex Cobb,SP,18,0.111,1,0,0,0,0.0,0.0,LAA,15000000,15000000,5000000,324,0.012321,1,0,0,0,0.0,0.0,No
Matt Moore,RP,24,0.148,19,0,0,0,0.0,0.0,PHI,3000000,3000000,3000000,576,0.021903999999999996,361,0,0,0,0.0,0.0,No
Jose Lobaton,C,6,0.037,11,0,0,0,0.0,0.154,CHC,1000000,1000000,612903,36,0.0013689999999999998,121,0,0,0,0.0,0.023716,No
Corey Kluber,SP,16,0.099,2,0,0,0,0.0,0.0,NYY,11000000,11000000,11000000,256,0.009801,4,0,0,0,0.0,0.0,Si
Martin Perez,RP,36,0.222,3,0,0,0,0.0,0.0,BOS,4500000,4500000,4500000,1296,0.049284,9,0,0,0,0.0,0.0,No
Jordan Lyles,SP,32,0.198,6,0,0,0,0.0,0.0,TEX,8000000,8000000,8000000,1024,0.039204,36,0,0,0,0.0,0.0,No
Wily Peralta,SP,19,0.117,1,0,0,0,0.0,0.5,DET,1500000,1500000,887150,361,0.013689000000000002,1,0,0,0,0.0,0.25,No
Tony Watson,RP,62,0.383,1,0,0,0,0.0,0.0,SF,1000000,1000000,349440,3844,0.146689,1,0,0,0,0.0,0.0,Si
Nathan Eovaldi,SP,32,0.198,2,0,0,0,0.0,0.333,BOS,17000000,17000000,17000000,1024,0.039204,4,0,0,0,0.0,0.11088900000000002,No
Rex Brothers,RP,57,0.352,2,0,0,0,0.0,0.0,CHC,850000,850000,850000,3249,0.12390399999999999,4,0,0,0,0.0,0.0,No
Jake Diekman,RP,67,0.414,1,0,0,0,0.0,0.0,OAK,4000000,4000000,4000000,4489,0.171396,1,0,0,0,0.0,0.0,No
Drew Hutchison,SP,9,0.056,1,0,0,0,0.0,0.0,DET,570500,570500,104278,81,0.0031360000000000003,1,0,0,0,0.0,0.0,No
Joe Kelly,RP,48,0.296,3,0,0,0,0.0,0.0,LAD,8500000,8500000,8500000,2304,0.08761599999999999,9,0,0,0,0.0,0.0,No
Matt Harvey,SP,28,0.173,5,0,0,0,0.0,0.0,BAL,1000000,1000000,1000000,784,0.029928999999999997,25,0,0,0,0.0,0.0,No
Shelby Miller,RP,13,0.08,1,0,0,0,0.0,0.0,PIT,570500,570500,98144,169,0.0064,1,0,0,0,0.0,0.0,No
Miles Mikolas,SP,9,0.056,8,0,0,0,0.0,0.111,STL,15750000,16750000,16750000,81,0.0031360000000000003,64,0,0,0,0.0,0.012321,No
Jake Odorizzi,SP,24,0.148,1,0,0,0,0.0,0.0,HOU,6000000,9000000,9000000,576,0.021903999999999996,1,0,0,0,0.0,0.0,Si
Dallas Keuchel,SP,32,0.198,2,0,0,0,0.0,0.0,CHW,18000000,18000000,18000000,1024,0.039204,4,0,0,0,0.0,0.0,No
Hyun-Jin Ryu,SP,31,0.191,4,0,0,0,0.0,0.0,TOR,20000000,20000000,20000000,961,0.036481,16,0,0,0,0.0,0.0,No
Hunter Strickland,RP,57,0.352,2,0,0,0,0.0,0.0,MIL,1000000,1000000,607488,3249,0.12390399999999999,4,0,0,0,0.0,0.0,No
Michael Wacha,SP,30,0.185,3,0,0,0,0.0,0.0,TB,3000000,3000000,3000000,900,0.034225,9,0,0,0,0.0,0.0,Si
Alex Wood,SP,26,0.161,38,0,0,0,0.0,0.116,SF,3000000,5000000,5000000,676,0.025921000000000003,1444,0,0,0,0.0,0.013456000000000001,Si
Eduardo Rodriguez,SP,32,0.198,6,0,0,0,0.0,0.0,BOS,8300000,8300000,8300000,1024,0.039204,36,0,0,0,0.0,0.0,No
Archie Bradley,RP,53,0.327,1,0,0,0,0.0,0.0,PHI,6000000,6000000,6000000,2809,0.10692900000000001,1,0,0,0,0.0,0.0,Si
Chris Bassitt,SP,27,0.167,2,0,0,0,0.0,0.0,OAK,4900000,4900000,4900000,729,0.027889000000000004,4,0,0,0,0.0,0.0,No
Michael Lorenzen,SP,27,0.167,1,0,0,0,0.0,0.0,CIN,4437500,4437500,4437500,729,0.027889000000000004,1,0,0,0,0.0,0.0,No
Jose Alvarez,RP,67,0.414,2,0,0,0,0.0,0.5,SF,1050000,1050000,1050000,4489,0.171396,4,0,0,0,0.0,0.25,No
Robbie Ray,SP,32,0.198,4,0,0,0,0.0,0.0,TOR,8000000,8000000,8000000,1024,0.039204,16,0,0,0,0.0,0.0,Si
Mike Foltynewicz,SP,28,0.173,2,0,0,0,0.0,0.0,TEX,2000000,2000000,2000000,784,0.029928999999999997,4,0,0,0,0.0,0.0,Si
Ross Stripling,SP,24,0.148,5,0,0,0,0.0,0.0,TOR,3000000,3000000,3000000,576,0.021903999999999996,25,0,0,0,0.0,0.0,No
Heath Hembree,RP,60,0.37,1,0,0,0,0.0,0.0,NYM,1250000,1250000,295680,3600,0.1369,1,0,0,0,0.0,0.0,No
Jimmy Nelson,RP,28,0.173,3,0,0,0,0.0,0.0,LAD,1250000,1250000,1250000,784,0.029928999999999997,9,0,0,0,0.0,0.0,No
Sean Nolin,RP,10,0.062,5,0,0,0,0.0,0.0,WSH,570500,570500,162551,100,0.0038439999999999998,25,0,0,0,0.0,0.0,No
Corey Knebel,RP/CL,27,0.167,2,0,0,0,0.0,0.0,LAD,5250000,5250000,5250000,729,0.027889000000000004,4,0,0,0,0.0,0.0,No
Tyler Ladendorf,2B,1,0.006,1,0,0,0,0.0,0.0,CHC,570500,570500,6134,1,3.6e-05,1,0,0,0,0.0,0.0,No
Daniel Coulombe,RP,29,0.179,1,0,0,0,0.0,0.0,MIN,570500,570500,306700,841,0.032041,1,0,0,0,0.0,0.0,No
Jose Urena,SP,26,0.161,1,0,0,0,0.0,0.0,DET,3250000,3450000,3450000,676,0.025921000000000003,1,0,0,0,0.0,0.0,Si
Steven Matz,SP,29,0.179,2,0,0,0,0.0,0.0,TOR,5200000,5200000,5200000,841,0.032041,4,0,0,0,0.0,0.0,No
Frankie Montas,SP,32,0.198,4,0,0,0,0.0,0.0,OAK,1800000,1800000,1800000,1024,0.039204,16,0,0,0,0.0,0.0,No
Domingo German,SP,22,0.136,2,0,0,0,0.0,0.0,NYY,619675,619675,583100,484,0.018496000000000002,4,0,0,0,0.0,0.0,No
Hector Neris,RP,74,0.457,1,0,0,0,0.0,0.0,PHI,5000000,5020000,5020000,5476,0.208849,1,0,0,0,0.0,0.0,No
Jameson Taillon,SP,29,0.179,1,0,0,0,0.0,0.5,NYY,2250000,2250000,2250000,841,0.032041,1,0,0,0,0.0,0.25,No
Jandel Gustave,RP,14,0.086,2,0,0,0,0.0,0.0,MIL,570500,570500,260695,196,0.007395999999999999,4,0,0,0,0.0,0.0,No
Daniel Norris,RP,56,0.346,2,0,0,0,0.0,0.0,MIL,3475000,3475000,1214395,3136,0.11971599999999999,4,0,0,0,0.0,0.0,No
Carlos Rodon,SP,24,0.148,3,0,0,0,0.0,0.0,CHW,3000000,3000000,3000000,576,0.021903999999999996,9,0,0,0,0.0,0.0,Si
Lance McCullers,SP,30,0.185,4,0,0,0,0.0,0.0,HOU,6500000,7083333,7083333,900,0.034225,16,0,0,0,0.0,0.0,No
Matt Wisler,RP,48,0.296,1,0,0,0,0.0,0.0,TB,1150000,1200000,698679,2304,0.08761599999999999,1,0,0,0,0.0,0.0,Si
Kolby Allard,SP,32,0.198,2,0,0,0,0.0,0.0,TEX,584250,584250,584250,1024,0.039204,4,0,0,0,0.0,0.0,No
Thomas Eshelman,SP,9,0.056,1,0,0,0,0.0,0.0,BAL,570500,570500,174819,81,0.0031360000000000003,1,0,0,0,0.0,0.0,No
Cody Ponce,RP,15,0.093,6,0,0,0,0.0,0.0,PIT,580500,580500,240317,225,0.008649,36,0,0,0,0.0,0.0,No
Erick Fedde,SP,29,0.179,36,0,0,1,0.0,0.026,WSH,575000,575000,575000,841,0.032041,1296,0,0,1,0.0,0.000676,No
Michael Kopech,RP,44,0.272,1,0,0,0,0.0,0.0,CHW,570500,570500,570500,1936,0.07398400000000001,1,0,0,0,0.0,0.0,No
Drew Smith,RP,31,0.191,1,0,0,0,0.0,0.0,NYM,574500,574500,531308,961,0.036481,1,0,0,0,0.0,0.0,No
Bailey Falter,RP,22,0.136,5,0,0,0,0.0,0.0,PHI,570500,570500,358839,484,0.018496000000000002,25,0,0,0,0.0,0.0,No
Thomas Szapucki,RP,1,0.006,1,0,0,0,0.0,0.0,NYM,570500,570500,15335,1,3.6e-05,1,0,0,0,0.0,0.0,No
Colin Rea,SP,1,0.006,2,0,0,0,0.0,0.0,MIL,570500,570500,15108,1,3.6e-05,4,0,0,0,0.0,0.0,No
Marco Gonzales,SP,25,0.154,4,0,0,0,0.0,0.0,SEA,5000000,5250000,5250000,625,0.023716,16,0,0,0,0.0,0.0,No
Jay Jackson,RP,23,0.142,1,0,0,0,0.0,0.0,SF,570500,570500,184020,529,0.020163999999999998,1,0,0,0,0.0,0.0,No
Jorge Lopez,SP,33,0.204,2,0,0,0,0.0,0.0,BAL,586750,586750,586750,1089,0.04161599999999999,4,0,0,0,0.0,0.0,No
John Gant,RP,39,0.241,13,0,0,0,0.0,0.0,MIN,2100000,2100000,733850,1521,0.058080999999999994,169,0,0,0,0.0,0.0,No
Chris Stratton,RP/CL,68,0.42,2,0,0,0,0.0,0.0,PIT,1100000,1100000,1100000,4624,0.17639999999999997,4,0,0,0,0.0,0.0,No
Steven Okert,RP,34,0.21,2,0,0,0,0.0,0.0,MIA,570500,570500,294432,1156,0.04409999999999999,4,0,0,0,0.0,0.0,No
Tyler Glasnow,SP,14,0.086,2,0,0,0,0.0,0.0,TB,4000000,4000000,4000000,196,0.007395999999999999,4,0,0,0,0.0,0.0,No
Jarlin Garcia,RP,58,0.358,2,0,0,0,0.0,0.0,SF,950000,950000,950000,3364,0.128164,4,0,0,0,0.0,0.0,No
Seth Lugo,RP,46,0.284,1,0,0,0,0.0,0.0,NYM,2925000,2925000,2925000,2116,0.08065599999999999,1,0,0,0,0.0,0.0,No
Robert Gsellman,RP,18,0.111,5,0,0,0,0.0,0.167,NYM,1300000,1300000,1300000,324,0.012321,25,0,0,0,0.0,0.027889000000000004,No
Jose Berrios,SP,32,0.198,3,0,0,0,0.0,0.0,TOR,5600000,5600000,1957020,1024,0.039204,9,0,0,0,0.0,0.0,No
Junior Guerra,RP,41,0.253,2,0,0,0,0.0,0.0,LAA,750000,750000,750000,1681,0.064009,4,0,0,0,0.0,0.0,No
