Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,At-bats_2_t,At-bats_t,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_promedio_2_t,Bateos_promedio_2_t_1,Bateos_promedio_t,Bateos_promedio_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad de equipos_t,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t,Dobles_2_t_1,Dobles_t,Dobles_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home-runs_2_t,Home-runs_t,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos totales_t,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Pago_efectivo_t,Pago_efectivo_t_1,Pennants won_t,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_On-base-plus-slugging_2_t,Porcentaje_On-base-plus-slugging_t,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Porcentaje_on-base_2_t,Porcentaje_on-base_t,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t,Porcentaje_slugging_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Runs-batted-in_2_t,Runs-batted-in_t,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Status_agente_libre,Sueldo_ajustado_norm_t,Sueldo_ajustado_norm_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_norm_t,Sueldo_base_norm_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_norm_t,Sueldo_regular_norm_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Triples_2_t,Triples_2_t_1,Triples_t,Triples_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS ganadas_t,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t,id,Y_Sueldo_ajustado_norm_t,Y_Sueldo_regular_norm_t,Y_Sueldo_base_norm_t,Y_TVS_t,Y_ln_Sueldo_ajustado_t,Y_ln_Sueldo_regular_t,X_At_bats_2_t_1,X_At_bats_t_1,X_Bateos_2_t_1,X_Bateos_promedio_2_t_1,X_Bateos_promedio_t_1,X_Bateos_t_1,X_Dobles_2_t_1,X_Dobles_t_1,X_Home_runs_2_t_1,X_Home_runs_t_1,X_Juegos_iniciados_2_t_1,X_Juegos_iniciados_t_1,X_Porcentaje_On_base_plus_slugging_2_t_1,X_Porcentaje_On_base_plus_slugging_t_1,X_Porcentaje_on_base_2_t_1,X_Porcentaje_on_base_t_1,X_Porcentaje_slugging_2_t_1,X_Porcentaje_slugging_t_1,X_Runs_batted_in_2_t_1,X_Runs_batted_in_t_1,X_Triples_2_t_1,X_Triples_t_1,X_WAR_2_t_1,X_WAR_t_1
NYM,TB,6.3,6.3,2017,2017.0,2016,1,3.0,1,2.0,0.0,0.0,117649.0,130321.0,343.0,361.0,8281,10201.0,0.07022500000000001,0.07840000000000001,0.265,0.28,91,101.0,0,1666666.0,0.0,9,7.0,2.0,2.0,256,256.0,16,16.0,31,29.0,32,TB,New York Mets,Tampa Bay Rays,New York,40940500,32433000.0,0.0,0.0,81.0,16.0,9.0,4.0,0.0,7744,8649.0,88,93.0,100,104.0,161.0,161.0,James Loney,507500,7000000.0,0.0,5.0,1.0,235.0,235.0,9,4.0,0.0,0.0,0.49420899999999995,0.4624000000000001,0.703,0.68,0.294849,0.32947599999999994,0.543,0.574,0.617,0.642,0.0,0.0,0.094249,0.10368400000000001,0.307,0.322,0.15760900000000003,0.12744899999999998,0.397,0.357,1B,1B,0.5403726708074534,0.4906832298136646,0.0,0.0,1156.0,1024.0,34.0,32.0,UFA,0.009946930246490644,0.2659568686025454,346625,8666666.0,0.0,0.22841325904048895,507500,7000000.0,0.002,0.113,0.0,0.26174597625933016,507500,8666666.0,460.9608999999999,139.4761,21.47,11.81,1,0.0,1,0.0,0,507500,7000000.0,48757500,9000000.0,507500,21000000.0,0,87,79.0,3.0175853971921485,3.082907973586767,1.7371198568872985,1.755821167883212,0.0,2.0,0.0,12.755998782918079,13.137251989898079,13.137251989898079,13,-0.22037469445534302,-0.3195005193294157,-0.19011727515734336,-1.1690124952803655,-0.27504692688977794,-0.22206631263789367,-218.65939597315437,14.78713616536868,-64.15723270440252,0.2545454545454546,0.5045249791095131,8.009821015753255,-6.918918918918919,-2.6303837968857167,-0.5161290322580645,-0.7184212081070996,-57.27814569536424,7.568232666571783,-0.5160714285714286,-0.7183811165192391,-0.27213648293963255,0.5216670230517093,-0.2377779850746268,-0.48762484050202654,-10.343434343434344,-3.2161210088294787,-0.0,-0.0,-0.7482786343657201,-0.8650310019679758
ARI,SEA,5.9,5.9,2020,2018.0,2018,2,1.0,0,0.0,0.0,0.0,42436.0,119716.0,206.0,346.0,1521,7569.0,0.035721,0.063001,0.189,0.251,39,87.0,250000,0.0,0.0,2,2.0,1.0,1.0,16,169.0,4,13.0,33,32.0,33,SEA,Arizona Diamondbacks,Seattle Mariners,Arizona,11688625,7688625.0,0.0,0.0,4.0,25.0,2.0,5.0,0.0,3136,9801.0,56,99.0,67,111.0,162.0,162.0,Jarrod Dyson,4000000,2800000.0,0.0,1.0,0.0,165.0,165.0,6,4.0,0.0,0.0,0.29052100000000003,0.45427600000000007,0.539,0.674,0.11971599999999999,0.37332099999999996,0.346,0.611,0.414,0.685,0.0,0.0,0.07952399999999998,0.104976,0.282,0.324,0.066049,0.12249999999999998,0.257,0.35,RF,RF,0.5061728395061729,0.4814814814814814,0.0,0.0,144.0,900.0,12.0,30.0,UFA,0.10542168844050906,0.0784876912606563,3750000,2800000.0,0.09054803361505659,0.08336242089448044,3500000,2800000.0,0.026,0.017,0.09168407004097458,0.07732714588531177,3750000,2800000.0,0.0,2393.1664,0.0,48.92,4,9.0,2,3.0,7500000,3750000,2800000.0,15750000,11535000.0,7500000,2800000.0,3750000,82,78.0,0.0144,7.398400000000001,0.12,2.72,0.0,1.0,0.0,15.137266397946593,15.068273526459642,15.137266397946593,14,-0.21252643235233698,-0.0681344966918273,-0.06625272502831175,0.0,-0.32068981010787745,-0.08164080471080792,-206.40689655172415,14.366868014697014,-46.43558282208589,0.22420284697508894,0.47350063038510193,6.814365914895229,-4.828571428571428,-2.197401062294143,-1.5625,-1.25,-68.0625,8.25,0.5376047337278107,0.7332153392611278,0.30165517241379314,0.5492314379328564,-0.24697580645161288,0.4969666049661817,-14.285714285714286,-3.779644730092272,3.0,1.7320508075688774,-0.8331531531531532,-0.9127722350910731
CHW,ARI,5.9,5.9,2021,2020.0,2020,1,2.0,0,1.0,0.0,0.0,3721.0,160000.0,61.0,400.0,121,8464.0,0.0324,0.0529,0.18,0.23,11,92.0,0,250000.0,0.0,5,4.0,2.0,1.0,0,121.0,0,11.0,35,33.0,35,ARI,Chicago White Sox,Arizona Diamondbacks,Illinois,16179366,15438625.0,0.0,0.0,0.0,49.0,0.0,7.0,0.0,324,8281.0,18,91.0,32,130.0,60.0,162.0,Jarrod Dyson,342736,3750000.0,0.0,6.0,1.0,165.0,165.0,10,6.0,0.0,0.0,0.168921,0.400689,0.411,0.633,0.09,0.31584400000000007,0.3,0.562,0.533,0.803,0.0,0.0,0.053361000000000006,0.097969,0.231,0.313,0.0324,0.1024,0.18,0.32,CF,CF,0.5833333333333334,0.5246913580246914,0.0,0.0,25.0,729.0,5.0,27.0,UFA,0.012580006915612672,0.10636645279386955,342736,4000000.0,0.055064976789338686,0.08549862098998404,2000000,3500000.0,0.006,0.034,0.055064976789338686,0.08883826726542714,2000000,4000000.0,0.0,836.3664000000001,0.0,28.92,0,4.0,0,2.0,2000000,2000000,3750000.0,151500000,11600000.0,2000000,7500000.0,2000000,35,85.0,0.7483913553994088,2.1025,0.8650961538461541,1.45,0.0,3.0,1.0,12.744715750492597,14.508657738524219,14.508657738524219,14,-0.022556868841160857,-0.0752891591704066,-0.0726864424548759,1.944222209522358,-0.019452133997793553,-0.03795230890151702,-281.6901408450704,16.783627165933783,-49.49707602339181,0.1706451612903226,0.41309219466158226,7.035415838697228,-3.4571428571428573,-1.8593393604027364,-1.4411764705882353,-1.2004900959975617,-58.730496453900706,7.663582481705323,0.45793028571428573,0.6767054645222585,0.25781315789473686,0.5077530481392868,-0.1928436911487759,0.43913971711606303,-7.923913043478261,-2.8149445897705094,-1.0,-1.0,-0.5990028490028491,-0.7739527433912544
TOR,CHW,5.9,5.9,2022,2021.0,2021,1,1.0,0,0.0,0.0,0.0,18225.0,3721.0,135.0,61.0,784,121.0,0.042849,0.0324,0.207,0.18,28,11.0,0,0.0,0.0,6,5.0,1.0,2.0,49,0.0,7,0.0,36,35.0,36,CHW,Toronto Blue Jays,Chicago White Sox,Toronto,17679366,16179366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,324.0,33,18.0,102,32.0,163.0,60.0,Jarrod Dyson,298405,342736.0,0.0,2.0,6.0,165.0,165.0,8,10.0,0.0,0.0,0.30140100000000003,0.168921,0.549,0.411,0.04161599999999999,0.09,0.204,0.3,0.63,0.533,0.0,0.0,0.06760000000000001,0.053361000000000006,0.26,0.231,0.08352099999999998,0.0324,0.289,0.18,CF,CF,0.5644171779141104,0.5833333333333334,0.0,0.0,100.0,25.0,10.0,5.0,UFA,0.008028834008710009,0.012580006915612672,298405,342736.0,0.02623519948065877,0.055064976789338686,1500000,2000000.0,0.002,0.006,0.025398834801469778,0.055064976789338686,1500000,2000000.0,14.2884,0.0,3.78,0.0,4,0.0,2,0.0,1500000,1500000,2000000.0,186250000,151500000.0,1500000,2000000.0,1500000,92,35.0,0.0324,0.7483913553994088,0.18,0.8650961538461541,0.0,2.0,3.0,12.606206903203534,14.22097566607244,14.22097566607244,14,-0.022556868841160857,-0.0752891591704066,-0.0726864424548759,1.944222209522358,-0.019452133997793553,-0.03795230890151702,-6.668458781362007,-2.5823359156705403,-0.7610062893081762,-0.09364161849710984,-0.30600918041312064,-0.8723567442899586,-0.0,-0.0,-0.0,-0.0,-2.174496644295302,-1.474617456934273,-0.18644701986754966,-0.4317951132974407,-0.13682307692307694,-0.3698960352897513,-0.05999999999999999,-0.2449489742783178,-0.26881720430107525,-0.5184758473652127,-0.0,-0.0,-0.15526791605796864,-0.3940405005300453
MIN,HOU,6.3,6.3,2020,2017.0,2017,3,1.0,1,1.0,0.0,0.0,126736.0,108241.0,356.0,329.0,7396,4761.0,0.058564,0.04409999999999999,0.242,0.21,86,69.0,0,0.0,0.0,2,3.0,1.0,2.0,484,256.0,22,16.0,29,28.0,30,HOU,Minnesota Twins,Houston Astros,Minnesota,23651422,15151422.0,0.0,0.0,100.0,121.0,10.0,11.0,0.0,10816,10404.0,104,102.0,110,113.0,162.0,161.0,Jason Castro,8500000,5000000.0,0.0,6.0,1.0,215.0,215.0,15,10.0,0.0,0.0,0.5184,0.46785600000000005,0.72,0.684,0.41216400000000003,0.39690000000000003,0.642,0.63,0.679,0.698,0.0,0.0,0.11088900000000002,0.094249,0.333,0.307,0.150544,0.142129,0.388,0.377,C,C,0.5246913580246914,0.5217391304347826,0.0,0.0,2209.0,1024.0,47.0,32.0,UFA,0.2387681697254415,0.14455948604306415,8500000,5000000.0,0.2563701758912175,0.14265301262205288,8500000,5000000.0,0.07,0.048,0.2378094803277939,0.13188437927651797,8500000,5000000.0,1045.8756000000003,519.84,32.34,22.8,0,9.0,0,3.0,24500000,8166667,5000000.0,26550000,26000000.0,24500000,5000000.0,8166667,85,84.0,6.6564000000000005,0.9409,2.58,0.97,0.0,3.0,0.0,15.955576721460545,15.955576721460545,15.955576721460545,15,-0.2872434741863835,-0.051931097778193824,-0.07060406944546188,-5.686826883245173,-0.2649520157348464,-0.02710669190592707,-195.02882882882884,13.965272243276491,-30.32484076433121,-0.14848484848484847,0.3853373177942262,-5.506799502826593,-7.529411764705882,-2.743977362280141,-3.1842105263157894,-1.784435632438388,-69.8255033557047,8.356165589294214,0.5198400000000001,0.7209993065183906,0.24867810026385223,0.4986763482097905,0.2728003838771593,0.522302961773298,-10.556701030927835,-3.2491077284275813,3.0,1.7320508075688774,-0.13013831258644534,-0.36074688160321683
SD,MIN,6.3,6.3,2021,2020.0,2020,1,3.0,1,3.0,0.0,0.0,6400.0,56169.0,80.0,237.0,225,3025.0,0.035344,0.053824000000000004,0.188,0.232,15,55.0,0,0.0,0.0,2,4.0,5.0,1.0,81,81.0,9,9.0,32,29.0,33,MIN,San Diego Padres,Minnesota Twins,California,42984755,39651422.0,0.0,0.0,4.0,169.0,2.0,13.0,0.0,625,5184.0,25,72.0,27,80.0,61.0,162.0,Jason Castro,1098114,8000000.0,0.0,2.0,6.0,215.0,215.0,6,16.0,0.0,0.0,0.44622400000000007,0.5882890000000001,0.668,0.767,0.173889,0.197136,0.417,0.444,0.45,0.494,0.0,0.0,0.08643599999999999,0.11022400000000002,0.294,0.332,0.140625,0.189225,0.375,0.435,C,C,0.6229508196721312,0.6234567901234568,0.0,0.0,81.0,900.0,9.0,30.0,UFA,0.040560197963579875,0.21305125303164862,1098114,8000000.0,0.18985717862968302,0.21614167513427202,6850000,8000000.0,0.015,0.064,0.18985717862968302,0.19198865015706967,6850000,8000000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,6850000,6850000,8166667.0,43000000,46800000.0,6850000,24500000.0,6850000,38,101.0,0.7483913553994088,0.5184,0.8650961538461541,0.72,0.0,0.0,3.0,13.90910472079877,15.739759210238407,15.739759210238407,15,0.10547633925642078,-0.15279606798516182,-0.20235880165631812,0.0,0.15229619913066372,-0.0855491246982556,-88.875,-9.4273538174824,-15.755208333333334,-0.16163363363363364,0.40203685606376144,-3.9692831006786773,-2.3142857142857145,-1.52127765851133,-4.5675675675675675,-2.137186834969645,-32.19875776397515,-5.674394924921525,0.6134400417101148,0.7832241324870645,0.28629610389610394,0.5350664481128525,0.31225247524752475,0.5587955576483449,-8.411214953271028,-2.9002094671369907,-0.0,-0.0,-0.11944700460829492,-0.3456110597308699
HOU,SD,6.3,6.3,2023,2021.0,2021,2,1.0,1,1.0,0.0,0.0,22201.0,6400.0,149.0,80.0,1225,225.0,0.055224999999999996,0.035344,0.235,0.188,35,15.0,1000000,0.0,0.0,5,2.0,2.0,5.0,49,81.0,7,9.0,33,32.0,34,SD,Houston Astros,San Diego Padres,Texas,47484755,42984755.0,0.0,0.0,64.0,4.0,8.0,2.0,0.0,1444,625.0,38,25.0,66,27.0,162.0,61.0,Jason Castro,4500000,1098114.0,0.0,4.0,2.0,215.0,215.0,15,6.0,0.0,0.0,0.6384010000000001,0.44622400000000007,0.799,0.668,0.055224999999999996,0.173889,0.235,0.417,0.407,0.45,0.0,0.0,0.126736,0.08643599999999999,0.356,0.294,0.196249,0.140625,0.443,0.375,C,C,0.5864197530864198,0.6229508196721312,0.0,0.0,441.0,81.0,21.0,9.0,UFA,0.09417040274286635,0.040560197963579875,3500000,1098114.0,0.054460266162378805,0.18985717862968302,2500000,6850000.0,0.018,0.015,0.08004936691867211,0.18985717862968302,3500000,6850000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,7000000,3500000,6850000.0,76100000,43000000.0,7000000,6850000.0,3500000,95,38.0,1.0609,0.7483913553994088,1.03,0.8650961538461541,0.0,1.0,0.0,15.068273526459642,14.73180128983843,15.068273526459642,15,0.10547633925642078,-0.15279606798516182,-0.20235880165631812,0.0,0.15229619913066372,-0.0855491246982556,-11.594202898550725,-3.4050261230349945,-1.3803680981595092,-0.11781333333333334,-0.3432394693699041,-1.1748906749819361,-2.4545454545454546,-1.5666989036012806,-0.13793103448275862,-0.3713906763541037,-4.464285714285714,-2.1128856368212916,0.524969411764706,0.7245477291143116,0.23746153846153842,0.4873002549368699,-0.2741228070175439,0.5235673853646193,-0.8709677419354839,-0.9332565252573828,-0.0,-0.0,-0.37123672736706204,-0.6092919885958308
OAK,BAL,6.6,6.6,2015,2014.0,2014,1,1.0,0,0.0,0.0,0.0,1369.0,9.0,37.0,3.0,25,0.0,0.018225,0.0,0.135,0.0,5,0.0,0,0.0,0.0,5,4.0,5.0,1.0,0,0.0,0,0.0,31,30.0,31,BAL,Oakland Athletics,Baltimore Orioles,California,24306500,18306500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,529.0,29,23.0,30,26.0,162.0,162.0,Jason Hammel,2852459,6750000.0,0.0,15.0,7.0,225.0,225.0,26,12.0,0.0,0.0,0.085849,0.0,0.293,0.0,0.032041,0.020163999999999998,0.179,0.142,0.185,0.161,0.0,0.0,0.024964,0.0,0.158,0.0,0.018225,0.0,0.135,0.0,SP,SP,0.5432098765432098,0.5246913580246914,0.0,0.0,9.0,0.0,3.0,0.0,UFA,0.10961640276970643,0.2324084401263059,2852459,6750000.0,0.23694779116465867,0.23285198555956682,6000000,6750000.0,0.031,0.067,0.23035480643423378,0.21984572230014027,6000000,6750000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,6000000,6000000,6750000.0,32800000,2000000.0,6000000,6750000.0,6000000,88,85.0,9.9225,3.85329732893367,3.15,1.9629817444219062,0.0,9.0,3.0,14.863691987258365,15.60727002719233,15.60727002719233,16,0.19445656665206912,0.041621978282318894,0.05683341973364531,0.0,0.1462456780474488,0.05098782050490813,-0.01639344262295082,-0.12803687993289598,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.699300699300699,-1.9233566230163088,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9629817444219062,1.4010645040189642
CHC,OAK,6.6,6.6,2017,2015.0,2015,2,1.0,0,0.0,0.0,0.0,4225.0,1369.0,65.0,37.0,121,25.0,0.028561000000000003,0.018225,0.169,0.135,11,5.0,0,0.0,0.0,13,5.0,2.0,5.0,1,0.0,1,0.0,32,31.0,32,OAK,Chicago Cubs,Oakland Athletics,Illinois,33306500,24306500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,841.0,31,29.0,32,30.0,161.0,162.0,Jason Hammel,9000000,2852459.0,0.0,17.0,15.0,225.0,225.0,17,26.0,0.0,0.0,0.132496,0.085849,0.364,0.293,0.036481,0.032041,0.191,0.179,0.198,0.185,0.0,0.0,0.032041,0.024964,0.179,0.158,0.034225,0.018225,0.185,0.135,SP,SP,0.5962732919254659,0.5432098765432098,0.0,0.0,16.0,9.0,4.0,3.0,UFA,0.2761925502278734,0.10961640276970643,9000000,2852459.0,0.2955077582543595,0.23694779116465867,9000000,6000000.0,0.068,0.031,0.2720403756241752,0.23035480643423378,9000000,6000000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,20000000,10000000,6000000.0,190950000,32800000.0,20000000,6000000.0,10000000,96,88.0,2.1609,9.9225,1.47,3.15,0.0,2.0,9.0,16.012735135300492,16.012735135300492,16.012735135300492,16,-0.15090664896506462,-0.1483890260555002,-0.15613064872444282,5.673623181001713,-0.07413075810450565,-0.07413075810450565,-2.296979865771812,-1.5155790529602249,-0.15625,-0.06220136518771332,-0.24940201520379368,-0.3952847075210474,-0.0,-0.0,-0.0,-0.0,-5.644295302013423,-2.3757725695052176,-0.10005710955710956,-0.31631805126661605,-0.06858241758241758,-0.26188244993205934,-0.03689271255060729,-0.19207475771325938,-0.15,-0.3872983346207417,-0.0,-0.0,-1.4485401459854015,-1.2035531338438703
KC,CHC,6.6,6.6,2020,2017.0,2017,2,2.0,0,1.0,0.0,0.0,64.0,4225.0,8.0,65.0,0,256.0,0.0,0.060516,0.0,0.246,0,16.0,0,0.0,0.0,4,15.0,2.0,2.0,0,9.0,0,3.0,34,32.0,34,CHC,Kansas City Royals,Chicago Cubs,Missouri,49306500,44306500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,900.0,32,30.0,32,35.0,162.0,160.0,Jason Hammel,5000000,9000000.0,0.0,4.0,17.0,225.0,225.0,9,18.0,0.0,0.0,0.0,0.30250000000000005,0.0,0.55,0.039204,0.034225,0.198,0.185,0.198,0.216,0.0,0.0,0.0,0.066564,0.0,0.258,0.0,0.08526399999999999,0.0,0.292,SP,SP,0.4938271604938271,0.6375,0.0,0.0,0.0,49.0,0.0,7.0,UFA,0.140350332071626,0.2602712486210412,5000000,9000000.0,0.15013734387567723,0.2696673811224895,5000000,9000000.0,0.034,0.049,0.13926769602100664,0.24931064908310044,5000000,9000000.0,1036.1961,2226.8961,32.19,47.19,0,0.0,0,0.0,16000000,8000000,10000000.0,43800000,291277500.0,16000000,20000000.0,8000000,80,102.0,2.6895999999999995,1.8225000000000002,1.64,1.35,0.0,2.0,3.0,15.424948470398375,15.424948470398375,15.424948470398375,16,-0.15090664896506462,-0.1483890260555002,-0.15613064872444282,5.673623181001713,-0.07413075810450565,-0.07413075810450565,-7.053422370617696,-2.65582800094767,-1.7066666666666668,0.21233684210526318,0.4608002192981934,-1.3063945294843617,-0.25,-0.5,-0.0,-0.0,-5.555555555555555,-2.3570226039551585,-0.3675577156743622,0.6062653838661434,-0.17609523809523808,0.4196370313678693,-0.1747213114754098,0.41799678404912377,-0.6447368421052632,-0.8029550685469661,-0.0,-0.0,-0.6956106870229009,-0.8340327853405409
LAA,ARI,6.3,6.3,2017,0.0,2016,1,1.0,1,1.0,0.0,0.0,100.0,64.0,10.0,8.0,9,1.0,0.09,0.015625,0.3,0.125,3,1.0,0,0.0,0.0,9,6.0,5.0,1.0,0,0.0,0,0.0,27,26.0,28,ARI,Los Angeles Angels,Arizona Diamondbacks,California,10564609,9242202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,16.0,22,4.0,34,5.0,161.0,161.0,Jhoulys Chacin,1100000,88743.0,0.0,1.0,1.0,215.0,215.0,10,5.0,0.0,0.0,0.36,0.0625,0.6,0.25,0.018769000000000004,0.0006250000000000001,0.137,0.025,0.211,0.031,0.0,0.0,0.09,0.015625,0.3,0.125,0.09,0.015625,0.3,0.125,SP,SP,0.453416149068323,0.484472049689441,0.0,0.0,1.0,0.0,1.0,0.0,UFA,0.025306741034616474,0.0025547289030894357,877593,88743.0,0.01881400333412717,0.01060774096746175,1100000,507500.0,0.005,0.001,0.017393766215100033,0.0097653403564056,1100000,507500.0,709.6896,0.0,26.64,0.0,0,0.0,0,0.0,1100000,1100000,507500.0,12525000,2407500.0,1100000,507500.0,1100000,73,78.0,3.0175853971921485,0.1296,1.7371198568872985,0.36,0.0,1.0,1.0,13.68493821161235,13.9108207377686,13.9108207377686,17,0.062193428456254696,0.08666573405044498,0.08975559895594809,3.766650538582197,0.09213847269096664,0.061733115886140055,-0.11387900355871886,-0.33745963248767824,-0.00625,-0.05296610169491526,-0.23014365447458088,-0.07905694150420949,-0.0,-0.0,-0.0,-0.0,-0.1095890410958904,-0.3310423554409472,-0.06720430107526881,-0.2592379236826063,-0.040796344647519585,-0.2019810502188747,-0.027079722703639515,-0.16455917690496485,-0.0,-0.0,-0.0,-0.0,-0.02497109826589595,-0.15802246127021294
SD,LAA,6.3,6.3,2018,2017.0,2017,1,1.0,1,1.0,0.0,0.0,2916.0,100.0,54.0,10.0,144,9.0,0.049284,0.09,0.222,0.3,12,3.0,0,0.0,0.0,4,9.0,5.0,5.0,4,0.0,2,0.0,28,27.0,29,LAA,San Diego Padres,Los Angeles Angels,California,12314609,10564609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,484.0,32,22.0,34,34.0,162.0,161.0,Jhoulys Chacin,1750000,1100000.0,0.0,2.0,1.0,215.0,215.0,5,10.0,0.0,0.0,0.23136099999999998,0.36,0.481,0.6,0.039204,0.018769000000000004,0.198,0.137,0.21,0.211,0.0,0.0,0.049284,0.09,0.222,0.3,0.067081,0.09,0.259,0.3,SP,SP,0.4382716049382716,0.453416149068323,0.0,0.0,16.0,1.0,4.0,1.0,UFA,0.04896233996451165,0.025306741034616474,1750000,877593.0,0.051492571289818344,0.01881400333412717,1750000,1100000.0,0.023,0.005,0.047764610593275594,0.017393766215100033,1750000,1100000.0,6353.684099999999,709.6896,79.71,26.64,0,0.0,0,0.0,1750000,1750000,1100000.0,8250000,12525000.0,1750000,1100000.0,1750000,71,73.0,6.969600000000001,3.0175853971921485,2.64,1.7371198568872985,0.0,0.0,1.0,14.375126345899696,14.375126345899696,14.375126345899696,17,0.27469332557910064,0.2656026041495368,0.25069117959752923,-0.5596527826021767,0.20661568271841846,0.20661568271841846,-0.15822784810126583,-0.397778642087865,-0.046875,0.27027027027027023,0.5198752449100363,-0.21650635094610968,-0.0,-0.0,-0.0,-0.0,-3.0062111801242235,-1.7338428937260215,-0.3753910323253389,0.6126916290641964,0.23376623376623376,0.4834937784152281,-0.1485148514851485,-0.385376246654031,-0.009345794392523364,-0.09667364890456635,-0.0,-0.0,-0.695296174468237,-0.8338442147477171
