Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_promedio_2_t,Bateos_promedio_2_t_1,Bateos_promedio_t,Bateos_promedio_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t,Dobles_2_t_1,Dobles_t,Dobles_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t,Porcentaje_slugging_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Status_agente_libre,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Triples_2_t,Triples_2_t_1,Triples_t,Triples_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
TB,DET,6.3,6.3,2014,0,2013,1,1,1,0,0,111556,329476,334,574,7569,23409,0.068121,0.071289,0.261,0.267,87,153,0,0,10,3,2,1,256,729,16,27,27,25,27,DET,Tampa Bay Rays,Detroit Tigers,Florida,21507327,13927000,121,324,11,18,7569,21025,87,145,103,151,162,162,Delmon Young,80327,1292349,1,11,205.0,205.0,4,14,0.5112249999999999,0.49984899999999993,0.715,0.707,0.28836900000000004,0.801025,0.537,0.895,0.636,0.932,0.094864,0.08761599999999999,0.308,0.296,0.165649,0.168921,0.407,0.411,LF,LF,0.5617283950617284,0.5432098765432098,1444,5476,38,74,UFA,80327,1292349,490000,5375000,0.001,0.012,490000,5375000,416.15999999999997,73.1025,20.4,8.55,0,1,0,1,750000,490000,5375000,19090000,221000000,490000,5375000,750000,91,88,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,0,4,11.293861082522517,13.102160670086809,13.102160670086809
PIT,BOS,6.0,6.0,2014,2013,2013,1,1,3,0,2,283024,20449,532,143,24025,900,0.08468099999999999,0.04409999999999999,0.291,0.21,155,30,0,0,8,3,2,1,1225,4,35,2,35,32,35,BOS,Pittsburgh Pirates,Boston Red Sox,Pennsylvania,28214837,27514837,576,1,24,1,17689,1600,133,40,147,47,162,162,Marlon Byrd,131720,6500000,9,12,245.0,245.0,15,20,0.717409,0.238144,0.847,0.488,0.6740409999999999,0.061009,0.821,0.247,0.907,0.29,0.11289600000000001,0.059049,0.336,0.243,0.261121,0.060024999999999995,0.511,0.245,LF,LF,0.5802469135802469,0.4259259259259259,7744,81,88,9,UFA,131720,435165,700000,6500000,0.002,0.003,700000,6500000,7534.24,0.0,86.8,0.0,25,0,5,0,700000,700000,5000000,28875000,6000000,700000,15000000,700000,94,69,14.8996,4.064018289190207,3.86,2.015941043083901,5,7,11.788433736490301,13.458835614025542,13.458835614025542
PIT,CHC,6.0,6.0,2014,2013,2013,1,1,3,0,1,283024,20449,532,143,24025,900,0.08468099999999999,0.04409999999999999,0.291,0.21,155,30,0,0,8,3,2,2,1225,4,35,2,35,32,35,BOS,Pittsburgh Pirates,Chicago Cubs,Pennsylvania,28214837,14950000,576,1,24,1,17689,1600,133,40,147,47,162,162,Marlon Byrd,131720,5500000,9,17,245.0,245.0,15,16,0.717409,0.238144,0.847,0.488,0.6740409999999999,0.061009,0.821,0.247,0.907,0.29,0.11289600000000001,0.059049,0.336,0.243,0.261121,0.060024999999999995,0.511,0.245,LF,LF,0.5802469135802469,0.3765432098765432,7744,81,88,9,UFA,131720,5500000,700000,5500000,0.002,0.04,700000,5500000,7534.24,0.0,86.8,0.0,25,0,5,0,700000,700000,5000000,28875000,14150000,700000,15000000,700000,94,61,14.8996,4.064018289190207,3.86,2.015941043083901,5,2,11.788433736490301,13.458835614025542,13.458835614025542
BOS,TEX,6.2,6.2,0,2013,2013,1,1,1,0,0,2500,4225,50,65,81,324,0.0324,0.07672900000000002,0.18,0.277,9,18,0,0,10,4,1,2,9,4,3,2,26,25,26,TEX,Boston Red Sox,Texas Rangers,Massachusetts,2373726,2114000,4,9,2,3,121,225,11,15,27,40,162,162,Brandon Snyder,259726,0,13,2,225.0,225.0,21,6,0.3271839999999999,0.570025,0.572,0.755,0.0046240000000000005,0.008649,0.068,0.093,0.167,0.247,0.044944,0.095481,0.212,0.309,0.1296,0.198916,0.36,0.446,3B,3B,0.5987654320987654,0.5740740740740741,49,81,7,9,UFA,259726,481000,490000,481000,0.002,0.004,490000,481000,0.0,0.0,0.0,0.0,0,0,0,0,0,490000,481000,130700000,19000000,490000,481000,0,97,93,3.85329732893367,0.04409999999999999,1.9629817444219062,0.21,8,0,12.46738250815752,13.102160670086809,13.102160670086809
BOS,BAL,6.2,6.2,0,0,2013,1,1,1,0,0,2500,4225,50,65,81,324,0.0324,0.07672900000000002,0.18,0.277,9,18,0,0,10,5,1,1,9,4,3,2,26,24,26,TEX,Boston Red Sox,Baltimore Orioles,Massachusetts,2373726,2114000,4,9,2,3,121,225,11,15,27,40,162,162,Brandon Snyder,259726,414000,13,7,225.0,225.0,21,12,0.3271839999999999,0.570025,0.572,0.755,0.0046240000000000005,0.008649,0.068,0.093,0.167,0.247,0.044944,0.095481,0.212,0.309,0.1296,0.198916,0.36,0.446,3B,3B,0.5987654320987654,0.5740740740740741,49,81,7,9,UFA,259726,414000,490000,414000,0.002,0.004,490000,414000,0.0,0.0,0.0,0.0,0,0,0,0,0,490000,414000,130700000,6675000,490000,414000,0,97,93,3.85329732893367,0.04409999999999999,1.9629817444219062,0.21,8,3,12.46738250815752,13.102160670086809,13.102160670086809
CIN,ARI,6.2,6.2,0,0,2013,1,1,1,1,1,4,1,2,1,4,0,1.0,0.0,1.0,0.0,2,0,0,0,12,4,2,1,0,0,0,0,29,27,30,WSH,Cincinnati Reds,Arizona Diamondbacks,Ohio,12845218,11145000,0,0,0,0,1,0,1,0,26,8,162,162,Zach Duke,83005,3500000,10,1,210.0,210.0,15,5,4.0,0.0,2.0,0.0,3.6e-05,0.0,0.006,0.0,0.161,0.049,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,RP,RP,0.5555555555555556,0.5,0,0,0,0,UFA,83005,3500000,490000,3500000,0.001,0.054,490000,3500000,0.0,0.0,0.0,0.0,0,0,0,0,0,490000,4300000,41800000,17750000,490000,4300000,0,90,81,0.31360000000000005,0.2025,0.56,0.45,5,1,11.326656125928176,13.102160670086809,13.102160670086809
CIN,WSH,6.2,6.2,0,2013,2013,1,1,1,1,1,4,1,2,1,4,0,1.0,0.0,1.0,0.0,2,0,0,0,12,6,2,1,0,0,0,0,29,28,30,WSH,Cincinnati Reds,Washington Nationals,Ohio,12845218,12062213,0,0,0,0,1,0,1,0,26,8,162,162,Zach Duke,83005,167213,10,1,210.0,210.0,15,2,4.0,0.0,2.0,0.0,3.6e-05,0.0,0.006,0.0,0.161,0.049,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,RP,RP,0.5555555555555556,0.6049382716049383,0,0,0,0,UFA,83005,167213,490000,900000,0.001,0.002,490000,900000,0.0,0.0,0.0,0.0,0,0,0,0,0,490000,900000,41800000,18650000,490000,900000,0,90,98,0.31360000000000005,0.2025,0.56,0.45,5,0,11.326656125928176,13.102160670086809,13.102160670086809
NYY,BAL,6.2,6.2,2014,2013,2013,1,1,3,0,2,198025,208849,445,457,9604,10201,0.0484,0.048841,0.22,0.221,98,101,0,333333,8,5,2,1,196,676,14,26,29,26,29,CLE,New York Yankees,Baltimore Orioles,New York,21819491,15199000,441,529,21,23,15129,17424,123,132,135,135,162,162,Mark Reynolds,120491,7833334,40,7,220.0,220.0,50,12,0.48860099999999995,0.582169,0.699,0.763,0.5760810000000001,0.664225,0.759,0.815,0.833,0.833,0.093636,0.11222500000000002,0.306,0.335,0.154449,0.18404099999999998,0.393,0.429,3B,3B,0.5246913580246914,0.5740740740740741,4489,4761,67,69,UFA,120491,7833333,490000,7500000,0.001,0.095,490000,7833333,893.4121,1525.6836,29.89,39.06,0,0,0,0,0,490000,4833333,64000000,6675000,490000,14500000,0,85,93,3.85329732893367,0.04000000000000001,1.9629817444219062,0.2,27,3,11.699330340326819,13.102160670086809,13.102160670086809
NYY,BAL,6.2,6.2,2014,2013,2013,1,1,3,0,1,198025,208849,445,457,9604,10201,0.0484,0.048841,0.22,0.221,98,101,0,333333,8,5,2,1,196,676,14,26,29,26,29,CLE,New York Yankees,Baltimore Orioles,New York,21819491,7365666,441,529,21,23,15129,17424,123,132,135,135,162,162,Mark Reynolds,120491,5333333,40,7,220.0,220.0,50,12,0.48860099999999995,0.582169,0.699,0.763,0.5760810000000001,0.664225,0.759,0.815,0.833,0.833,0.093636,0.11222500000000002,0.306,0.335,0.154449,0.18404099999999998,0.393,0.429,3B,3B,0.5246913580246914,0.5740740740740741,4489,4761,67,69,UFA,120491,5333333,490000,5000000,0.001,0.056,490000,5333333,893.4121,1525.6836,29.89,39.06,0,0,0,0,0,490000,4833333,64000000,6675000,490000,14500000,0,85,93,3.85329732893367,0.04000000000000001,1.9629817444219062,0.2,27,3,11.699330340326819,13.102160670086809,13.102160670086809
BAL,TB,6.233201581027661,6.241500000000008,0,2012,2013,1,1,1,0,0,25,484,5,22,0,64,0.0,0.132496,0.0,0.364,0,8,0,0,4,4,1,2,0,1,0,1,33,31,33,CHW,Baltimore Orioles,Tampa Bay Rays,Maryland,2872991,2662500,0,9,0,3,1,25,1,5,3,14,162,162,Dan Johnson,48196,1000000,7,1,214.14778325123152,215.16189000774594,12,3,0.0,1.868689,0.0,1.367,3.6e-05,0.0009609999999999999,0.006,0.031,0.019,0.086,0.0,0.30030400000000007,0.0,0.548,0.0,0.6691239999999999,0.0,0.818,1B,1B,0.5246913580246914,0.5555555555555556,0,36,0,6,UFA,48196,1000000,490000,1000000,0.001,0.022,490000,1000000,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1100000,2000000,15950000,0,1100000,0,85,90,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,3,0,10.783031309043167,13.102160670086809,13.102160670086809
BAL,CHW,6.233201581027661,6.241500000000008,0,2013,2013,1,1,1,0,0,25,484,5,22,0,64,0.0,0.132496,0.0,0.364,0,8,0,0,4,1,1,2,0,1,0,1,33,32,33,CHW,Baltimore Orioles,Chicago White Sox,Maryland,2872991,2824795,0,9,0,3,1,25,1,5,3,14,162,162,Dan Johnson,48196,162295,7,6,214.14778325123152,215.16189000774594,12,9,0.0,1.868689,0.0,1.367,3.6e-05,0.0009609999999999999,0.006,0.031,0.019,0.086,0.0,0.30030400000000007,0.0,0.548,0.0,0.6691239999999999,0.0,0.818,1B,1B,0.5246913580246914,0.5246913580246914,0,36,0,6,UFA,48196,162295,490000,900000,0.001,0.002,490000,900000,0.0,0.0,0.0,0.0,0,0,0,0,0,0,900000,2000000,900000,0,900000,0,85,85,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,3,3,10.783031309043167,13.102160670086809,13.102160670086809
CHC,HOU,6.3,6.3,0,2013,2013,1,1,1,1,1,20449,126025,143,355,1521,5184,0.07452900000000001,0.041209,0.273,0.203,39,72,0,0,10,1,2,2,49,81,7,9,28,27,29,HOU,Chicago Cubs,Houston Astros,Illinois,265081,0,36,49,6,7,1369,6724,37,82,47,146,162,162,Brian Bogusevic,265081,0,17,1,216.0,216.0,16,9,0.6146560000000001,0.355216,0.784,0.596,0.051984,0.256036,0.228,0.506,0.29,0.901,0.104329,0.088209,0.323,0.297,0.21344400000000002,0.089401,0.462,0.299,RF,RF,0.4074074074074074,0.3395061728395062,256,784,16,28,UFA,265081,483000,490000,483000,0.003,0.009,490000,483000,0.0,81.3604,0.0,9.02,1,4,1,2,0,490000,483000,73850000,750000,490000,483000,0,66,55,0.1296,4.064018289190207,0.36,2.015941043083901,2,0,12.4877907186411,13.102160670086809,13.102160670086809
CHC,HOU,6.3,6.3,0,0,2013,1,1,1,1,1,20449,126025,143,355,1521,5184,0.07452900000000001,0.041209,0.273,0.203,39,72,0,0,10,1,2,2,49,81,7,9,28,26,29,HOU,Chicago Cubs,Houston Astros,Illinois,265081,0,36,49,6,7,1369,6724,37,82,47,146,162,162,Brian Bogusevic,265081,0,17,1,216.0,216.0,16,9,0.6146560000000001,0.355216,0.784,0.596,0.051984,0.256036,0.228,0.506,0.29,0.901,0.104329,0.088209,0.323,0.297,0.21344400000000002,0.089401,0.462,0.299,RF,RF,0.4074074074074074,0.3395061728395062,256,784,16,28,UFA,265081,416500,490000,416500,0.003,0.005,490000,416500,0.0,81.3604,0.0,9.02,1,4,1,2,0,490000,416500,73850000,750000,490000,416500,0,66,55,0.1296,4.064018289190207,0.36,2.015941043083901,2,0,12.4877907186411,13.102160670086809,13.102160670086809
CHW,STL,6.1,6.1,2014,0,2013,1,1,1,0,0,324,144,18,12,1,9,0.0031360000000000003,0.0625,0.056,0.25,1,3,0,0,5,5,2,2,1,1,1,1,26,24,26,STL,Chicago White Sox,St. Louis Cardinals,Illinois,80327,0,0,0,0,0,36,4,6,2,10,10,162,162,Bryan Anderson,80327,0,6,23,200.0,200.0,9,26,0.046655999999999996,0.4760999999999999,0.216,0.69,0.0013689999999999998,0.000144,0.037,0.012,0.062,0.062,0.011024999999999998,0.12744899999999998,0.105,0.357,0.012321,0.11088900000000002,0.111,0.333,C,C,0.3888888888888889,0.5432098765432098,4,0,2,0,UFA,80327,414000,490000,414000,0.001,0.004,490000,414000,0.0,0.0,0.0,0.0,0,0,0,0,0,490000,414000,14800000,40850000,490000,414000,0,63,88,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,3,11,11.293861082522517,13.102160670086809,13.102160670086809
CHW,STL,6.1,6.1,2014,2013,2013,1,1,1,0,0,324,144,18,12,1,9,0.0031360000000000003,0.0625,0.056,0.25,1,3,0,0,5,5,2,2,1,1,1,1,26,25,26,STL,Chicago White Sox,St. Louis Cardinals,Illinois,80327,0,0,0,0,0,36,4,6,2,10,10,162,162,Bryan Anderson,80327,0,6,23,200.0,200.0,9,26,0.046655999999999996,0.4760999999999999,0.216,0.69,0.0013689999999999998,0.000144,0.037,0.012,0.062,0.062,0.011024999999999998,0.12744899999999998,0.105,0.357,0.012321,0.11088900000000002,0.111,0.333,C,C,0.3888888888888889,0.5432098765432098,4,0,2,0,UFA,80327,480000,490000,480000,0.001,0.004,490000,480000,0.0,0.0,0.0,0.0,0,0,0,0,0,490000,480000,14800000,40850000,490000,480000,0,63,88,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,3,11,11.293861082522517,13.102160670086809,13.102160670086809
